,L,H,a,b,n,p,inputs_fraction,outputs_fraction_hlt,outputs_fraction_dis,switch_upp,Trajectory_Class
9866,20.0,20.0,1.0,0.5,10.0,1.0,0.9075,0.24525,0.14135,0.9,ABD
9867,20.0,20.0,1.0,0.5,10.0,1.0,0.8958,0.23725000000000002,0.0636,0.9,ABCD
9868,20.0,20.0,1.0,0.5,10.0,1.0,0.902,0.22935,0.020050000000000002,0.9,ABCD
9869,20.0,20.0,1.0,0.5,10.0,1.0,0.90265,0.2278,0.1737,0.9,ABCD
9870,20.0,20.0,1.0,0.5,10.0,1.0,0.8956999999999999,0.16570000000000001,0.07965,0.9,ABCD
9871,20.0,20.0,1.0,0.5,10.0,1.0,0.90145,0.30185,0.16275,0.9,ABCD
9872,20.0,20.0,1.0,0.5,10.0,1.0,0.9131,0.24355,0.15095,0.9,ABCD
9873,20.0,20.0,1.0,0.5,10.0,1.0,0.8957,0.22619999999999998,0.12685,0.9,ABCD
9874,20.0,20.0,1.0,0.5,10.0,1.0,0.8896499999999999,0.23125,0.0728,0.9,ABCD
9875,20.0,20.0,1.0,0.5,10.0,1.0,0.9034,0.2137,0.1417,0.9,ABCD
9876,20.0,20.0,1.0,0.5,10.0,1.0,0.9041,0.2659,0.1657,0.9,ABCD
9877,20.0,20.0,1.0,0.5,10.0,1.0,0.90215,0.23715,0.10225,0.9,ABCD
9878,20.0,20.0,1.0,0.5,10.0,1.0,0.89905,0.2492,0.1837,0.9,ABCD
9879,20.0,20.0,1.0,0.5,10.0,1.0,0.90285,0.2203,0.08979999999999999,0.9,ABCD
9880,20.0,20.0,1.0,0.5,10.0,1.0,0.90155,0.26325,0.1589,0.9,ABCD
9881,20.0,20.0,1.0,0.5,10.0,1.0,0.9081,0.2204,0.16040000000000001,0.9,ABD
9882,20.0,20.0,1.0,0.5,10.0,1.0,0.90535,0.208,0.138,0.9,ABCD
9883,20.0,20.0,1.0,0.5,10.0,1.0,0.90205,0.25205,0.0409,0.9,ABCD
9884,20.0,20.0,1.0,0.5,10.0,1.0,0.90015,0.2491,0.1998,0.9,ABD
9885,20.0,20.0,1.0,0.5,10.0,1.0,0.8888,0.2474,0.13965,0.9,ABCD
9886,20.0,20.0,1.0,0.5,10.0,1.0,0.8956999999999999,0.17815,0.0378,0.9,ABCD
9887,20.0,20.0,1.0,0.5,10.0,1.0,0.90245,0.2107,0.06955,0.9,ABCD
9888,20.0,20.0,1.0,0.5,10.0,1.0,0.9039,0.28195,0.1711,0.9,ABCD
9889,20.0,20.0,1.0,0.5,10.0,1.0,0.9115,0.2822,0.17085,0.9,ABCD
9890,20.0,20.0,1.0,0.5,10.0,1.0,0.89915,0.23585,0.0772,0.9,ABCD
9891,20.0,20.0,1.0,0.5,10.0,1.0,0.89935,0.181,0.0,0.9,CD
9892,20.0,20.0,1.0,0.5,10.0,1.0,0.90295,0.19575,0.09165,0.9,ABD
9893,20.0,20.0,1.0,0.5,10.0,1.0,0.8947,0.2365,0.11295,0.9,ABCD
9894,20.0,20.0,1.0,0.5,10.0,1.0,0.895,0.1985,0.0574,0.9,ABCD
9895,20.0,20.0,1.0,0.5,10.0,1.0,0.8953,0.22640000000000002,0.1777,0.9,ABD
9896,20.0,20.0,1.0,0.5,10.0,1.0,0.904,0.27615,0.16905,0.9,ABCD
9897,20.0,20.0,1.0,0.5,10.0,1.0,0.88305,0.19325,0.08405,0.9,ABCD
9898,20.0,20.0,1.0,0.5,10.0,1.0,0.88945,0.2228,0.08349999999999999,0.9,ABCD
9899,20.0,20.0,1.0,0.5,10.0,1.0,0.8995,0.23875,0.18615,0.9,ABD
9900,20.0,20.0,1.0,0.5,10.0,1.0,0.9001,0.20605,0.0765,0.9,ABCD
9901,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.25,1.0,B
9902,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.5,1.0,B
9903,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.6,1.0,B
9904,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.75,1.0,B
9905,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.35,1.0,B
9906,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.4,1.0,B
9907,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.75,1.0,B
9908,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.25,1.0,B
9909,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.3,1.0,B
9910,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.15,1.0,B
9911,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.1,1.0,B
9912,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.75,1.0,B
9913,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.7,1.0,B
9914,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.65,1.0,B
9915,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.2,1.0,B
9916,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.45,1.0,B
9917,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.65,1.0,B
9918,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.7,1.0,B
9919,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.35,1.0,B
9920,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.65,1.0,B
9921,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.45,1.0,B
9922,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.45,1.0,B
9923,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.2,1.0,B
9924,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.7,1.0,B
9925,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.45,1.0,B
9926,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.5,1.0,B
9927,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.2,1.0,B
9928,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.3,1.0,B
9929,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.35,1.0,B
9930,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.55,1.0,B
9931,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.6,1.0,B
9932,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.75,1.0,B
9933,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.3,1.0,B
9934,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.5,1.0,B
9935,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.3,1.0,B
9936,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.55,1.0,B
9937,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.35,1.0,B
9938,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.55,1.0,B
9939,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.25,1.0,B
9940,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.6,1.0,B
9941,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.8,1.0,B
9942,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.4,1.0,B
9943,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.5,1.0,B
9944,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.1,1.0,B
9945,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.65,1.0,B
9946,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.75,1.0,B
9947,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.65,1.0,B
9948,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.2,1.0,B
9949,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.35,1.0,B
9950,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.6,1.0,B
9951,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.6,1.0,B
9952,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.25,1.0,B
9953,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.6,1.0,B
9954,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.0,1.0,C
9955,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.45,1.0,B
9956,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.65,1.0,B
9957,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.45,1.0,B
9958,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.7,1.0,B
9959,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.7,1.0,B
9960,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.75,1.0,B
9961,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.35,1.0,B
9962,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.4,1.0,B
9963,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.5,1.0,B
9964,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.35,1.0,B
9965,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.3,1.0,B
9966,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.65,1.0,B
9967,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.45,1.0,B
9968,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.55,1.0,B
9969,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.7,1.0,B
9970,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.45,1.0,B
9971,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.65,1.0,B
9972,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.6,1.0,B
9973,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.65,1.0,B
9974,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.3,1.0,B
9975,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.4,1.0,B
9976,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.3,1.0,B
9977,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.5,1.0,B
9978,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.55,1.0,B
9979,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.7,1.0,B
9980,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.75,1.0,B
9981,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.45,1.0,B
9982,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.4,1.0,B
9983,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.45,1.0,B
9984,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.6,1.0,B
9985,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.25,1.0,B
9986,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.5,1.0,B
9987,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.4,1.0,B
9988,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.7,1.0,B
9989,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.7,1.0,B
9990,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.75,1.0,B
9991,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.6,1.0,B
9992,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.55,1.0,B
9993,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.2,1.0,B
9994,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.6,1.0,B
9995,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.75,1.0,B
9996,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.65,1.0,B
9997,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.3,1.0,B
9998,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.6,1.0,B
9999,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.45,1.0,B
10000,20.0,20.0,1.0,0.5,10.0,1.0,1.0,1.0,0.35,1.0,B
10001,20.0,20.0,0.0,0.75,10.0,1.0,0.0911,0.81795,0.81675,0.1,ABD
10002,20.0,20.0,0.0,0.75,10.0,1.0,0.10495,0.8865,0.88245,0.1,ABCD
10003,20.0,20.0,0.0,0.75,10.0,1.0,0.10645,0.8659,0.8527,0.1,ABD
10004,20.0,20.0,0.0,0.75,10.0,1.0,0.09705,0.85925,0.8369,0.1,ABCD
10005,20.0,20.0,0.0,0.75,10.0,1.0,0.09430000000000001,0.827,0.827,0.1,AD
10006,20.0,20.0,0.0,0.75,10.0,1.0,0.10875,0.86075,0.7324499999999999,0.1,ABD
10007,20.0,20.0,0.0,0.75,10.0,1.0,0.10195,0.8766,0.8505,0.1,ABD
10008,20.0,20.0,0.0,0.75,10.0,1.0,0.0974,0.8364,0.7393,0.1,ABD
10009,20.0,20.0,0.0,0.75,10.0,1.0,0.1116,0.86785,0.82705,0.1,ABCD
10010,20.0,20.0,0.0,0.75,10.0,1.0,0.0998,0.85485,0.6529,0.1,ABD
10011,20.0,20.0,0.0,0.75,10.0,1.0,0.09845,0.7964,0.7654,0.1,ABD
10012,20.0,20.0,0.0,0.75,10.0,1.0,0.1082,0.8281,0.80745,0.1,ABD
10013,20.0,20.0,0.0,0.75,10.0,1.0,0.09895,0.8605,0.8605,0.1,AD
10014,20.0,20.0,0.0,0.75,10.0,1.0,0.11365,0.89795,0.88455,0.1,ABD
10015,20.0,20.0,0.0,0.75,10.0,1.0,0.10445,0.8569,0.8519,0.1,ABD
10016,20.0,20.0,0.0,0.75,10.0,1.0,0.105,0.8554,0.8554,0.1,AD
10017,20.0,20.0,0.0,0.75,10.0,1.0,0.09625,0.81785,0.7298,0.1,BD
10018,20.0,20.0,0.0,0.75,10.0,1.0,0.10830000000000001,0.83045,0.82125,0.1,ABD
10019,20.0,20.0,0.0,0.75,10.0,1.0,0.1051,0.86,0.86,0.1,AD
10020,20.0,20.0,0.0,0.75,10.0,1.0,0.10895,0.86555,0.862,0.1,ABD
10021,20.0,20.0,0.0,0.75,10.0,1.0,0.09570000000000001,0.81885,0.7916,0.1,ABD
10022,20.0,20.0,0.0,0.75,10.0,1.0,0.10010000000000001,0.8323,0.8323,0.1,AD
10023,20.0,20.0,0.0,0.75,10.0,1.0,0.1052,0.8841,0.87535,0.1,ABD
10024,20.0,20.0,0.0,0.75,10.0,1.0,0.1029,0.85945,0.84285,0.1,ABD
10025,20.0,20.0,0.0,0.75,10.0,1.0,0.10415,0.84295,0.8287,0.1,ABD
10026,20.0,20.0,0.0,0.75,10.0,1.0,0.10615000000000001,0.83975,0.82665,0.1,ABCD
10027,20.0,20.0,0.0,0.75,10.0,1.0,0.0939,0.8046,0.78695,0.1,ABD
10028,20.0,20.0,0.0,0.75,10.0,1.0,0.1023,0.8311,0.6639,0.1,ABD
10029,20.0,20.0,0.0,0.75,10.0,1.0,0.09225,0.8174,0.8109999999999999,0.1,ABD
10030,20.0,20.0,0.0,0.75,10.0,1.0,0.10845,0.8383,0.8247,0.1,ABD
10031,20.0,20.0,0.0,0.75,10.0,1.0,0.1136,0.88405,0.87125,0.1,ABD
10032,20.0,20.0,0.0,0.75,10.0,1.0,0.10845,0.86685,0.7386,0.1,ABD
10033,20.0,20.0,0.0,0.75,10.0,1.0,0.0915,0.80845,0.7533,0.1,ABD
10034,20.0,20.0,0.0,0.75,10.0,1.0,0.10295,0.8706,0.787,0.1,ABD
10035,20.0,20.0,0.0,0.75,10.0,1.0,0.1125,0.8861,0.872,0.1,ABD
10036,20.0,20.0,0.0,0.75,10.0,1.0,0.0925,0.8298,0.8298,0.1,AD
10037,20.0,20.0,0.0,0.75,10.0,1.0,0.0949,0.81,0.6534,0.1,ABD
10038,20.0,20.0,0.0,0.75,10.0,1.0,0.1202,0.87325,0.86755,0.1,ABD
10039,20.0,20.0,0.0,0.75,10.0,1.0,0.10235,0.8625,0.8226,0.1,ABD
10040,20.0,20.0,0.0,0.75,10.0,1.0,0.09385,0.82025,0.81385,0.1,ABD
10041,20.0,20.0,0.0,0.75,10.0,1.0,0.1,0.7977,0.7977,0.1,AD
10042,20.0,20.0,0.0,0.75,10.0,1.0,0.1101,0.8771,0.8771,0.1,AD
10043,20.0,20.0,0.0,0.75,10.0,1.0,0.09585,0.8411,0.8108,0.1,ABD
10044,20.0,20.0,0.0,0.75,10.0,1.0,0.10835,0.8572,0.8572,0.1,AD
10045,20.0,20.0,0.0,0.75,10.0,1.0,0.09815,0.84315,0.83895,0.1,ABD
10046,20.0,20.0,0.0,0.75,10.0,1.0,0.11305,0.884,0.8736,0.1,ABD
10047,20.0,20.0,0.0,0.75,10.0,1.0,0.1073,0.85375,0.8103,0.1,ABCD
10048,20.0,20.0,0.0,0.75,10.0,1.0,0.10855000000000001,0.85565,0.8521,0.1,ABCD
10049,20.0,20.0,0.0,0.75,10.0,1.0,0.09895,0.80245,0.79935,0.1,ABD
10050,20.0,20.0,0.0,0.75,10.0,1.0,0.10815,0.83615,0.7554,0.1,ABCD
10051,20.0,20.0,0.0,0.75,10.0,1.0,0.10585,0.86505,0.84745,0.1,ABD
10052,20.0,20.0,0.0,0.75,10.0,1.0,0.10745,0.8324,0.8033,0.1,ABD
10053,20.0,20.0,0.0,0.75,10.0,1.0,0.0968,0.84105,0.8038,0.1,ABD
10054,20.0,20.0,0.0,0.75,10.0,1.0,0.1118,0.86085,0.86085,0.1,AD
10055,20.0,20.0,0.0,0.75,10.0,1.0,0.09140000000000001,0.80135,0.7686499999999999,0.1,ABCD
10056,20.0,20.0,0.0,0.75,10.0,1.0,0.09765,0.84275,0.8358,0.1,ABD
10057,20.0,20.0,0.0,0.75,10.0,1.0,0.11365,0.86265,0.81095,0.1,ABD
10058,20.0,20.0,0.0,0.75,10.0,1.0,0.11185,0.86895,0.7797000000000001,0.1,ABD
10059,20.0,20.0,0.0,0.75,10.0,1.0,0.0987,0.81975,0.80795,0.1,ABD
10060,20.0,20.0,0.0,0.75,10.0,1.0,0.09725,0.85105,0.85105,0.1,AD
10061,20.0,20.0,0.0,0.75,10.0,1.0,0.09925,0.8217,0.8025,0.1,ABD
10062,20.0,20.0,0.0,0.75,10.0,1.0,0.099,0.8177,0.7677999999999999,0.1,BD
10063,20.0,20.0,0.0,0.75,10.0,1.0,0.1011,0.81855,0.81855,0.1,AD
10064,20.0,20.0,0.0,0.75,10.0,1.0,0.0951,0.82575,0.68865,0.1,BD
10065,20.0,20.0,0.0,0.75,10.0,1.0,0.1111,0.9062,0.87755,0.1,ABD
10066,20.0,20.0,0.0,0.75,10.0,1.0,0.10685,0.85225,0.83005,0.1,ABD
10067,20.0,20.0,0.0,0.75,10.0,1.0,0.10475,0.82235,0.81895,0.1,ABD
10068,20.0,20.0,0.0,0.75,10.0,1.0,0.11035,0.9155,0.87445,0.1,ABD
10069,20.0,20.0,0.0,0.75,10.0,1.0,0.09575,0.79065,0.65835,0.1,BD
10070,20.0,20.0,0.0,0.75,10.0,1.0,0.109,0.84785,0.84785,0.1,AD
10071,20.0,20.0,0.0,0.75,10.0,1.0,0.12190000000000001,0.8799,0.74445,0.1,BD
10072,20.0,20.0,0.0,0.75,10.0,1.0,0.09855,0.8276,0.8144,0.1,ABD
10073,20.0,20.0,0.0,0.75,10.0,1.0,0.11875000000000001,0.8884,0.8524499999999999,0.1,ABD
10074,20.0,20.0,0.0,0.75,10.0,1.0,0.09805,0.858,0.7564,0.1,BD
10075,20.0,20.0,0.0,0.75,10.0,1.0,0.09095,0.78965,0.7736999999999999,0.1,ABD
10076,20.0,20.0,0.0,0.75,10.0,1.0,0.1105,0.85125,0.8351999999999999,0.1,ABD
10077,20.0,20.0,0.0,0.75,10.0,1.0,0.09415,0.8158,0.7831,0.1,ABCD
10078,20.0,20.0,0.0,0.75,10.0,1.0,0.1047,0.84525,0.83275,0.1,ABD
10079,20.0,20.0,0.0,0.75,10.0,1.0,0.0921,0.8258,0.8176,0.1,ABCD
10080,20.0,20.0,0.0,0.75,10.0,1.0,0.1155,0.8803,0.8803,0.1,AD
10081,20.0,20.0,0.0,0.75,10.0,1.0,0.11085,0.8435,0.7950999999999999,0.1,BD
10082,20.0,20.0,0.0,0.75,10.0,1.0,0.11045,0.87025,0.86625,0.1,ABD
10083,20.0,20.0,0.0,0.75,10.0,1.0,0.1006,0.82355,0.82355,0.1,AD
10084,20.0,20.0,0.0,0.75,10.0,1.0,0.10325000000000001,0.84035,0.8341999999999999,0.1,ABD
10085,20.0,20.0,0.0,0.75,10.0,1.0,0.107,0.8537,0.83365,0.1,ABD
10086,20.0,20.0,0.0,0.75,10.0,1.0,0.1009,0.8138,0.7936,0.1,ABD
10087,20.0,20.0,0.0,0.75,10.0,1.0,0.1002,0.85,0.85,0.1,AD
10088,20.0,20.0,0.0,0.75,10.0,1.0,0.09670000000000001,0.82005,0.82005,0.1,AD
10089,20.0,20.0,0.0,0.75,10.0,1.0,0.10830000000000001,0.8311999999999999,0.66805,0.1,ABD
10090,20.0,20.0,0.0,0.75,10.0,1.0,0.11505,0.8841,0.7922,0.1,BD
10091,20.0,20.0,0.0,0.75,10.0,1.0,0.1076,0.86735,0.79195,0.1,ABD
10092,20.0,20.0,0.0,0.75,10.0,1.0,0.10175000000000001,0.8105,0.8105,0.1,AD
10093,20.0,20.0,0.0,0.75,10.0,1.0,0.1145,0.8822,0.7948500000000001,0.1,ABD
10094,20.0,20.0,0.0,0.75,10.0,1.0,0.0927,0.81235,0.80085,0.1,ABD
10095,20.0,20.0,0.0,0.75,10.0,1.0,0.106,0.85765,0.8325,0.1,ABCD
10096,20.0,20.0,0.0,0.75,10.0,1.0,0.1,0.85815,0.8541,0.1,ABD
10097,20.0,20.0,0.0,0.75,10.0,1.0,0.10775,0.887,0.887,0.1,AD
10098,20.0,20.0,0.0,0.75,10.0,1.0,0.10745,0.85065,0.85065,0.1,AD
10099,20.0,20.0,0.0,0.75,10.0,1.0,0.1268,0.9055,0.8123,0.1,BD
10100,20.0,20.0,0.0,0.75,10.0,1.0,0.09735,0.8491,0.8170000000000001,0.1,ABD
10101,20.0,20.0,0.0,0.75,10.0,1.0,0.204,0.98565,0.97315,0.2,ABD
10102,20.0,20.0,0.0,0.75,10.0,1.0,0.206,0.9852,0.9819,0.2,ABD
10103,20.0,20.0,0.0,0.75,10.0,1.0,0.19755,0.9829,0.8848,0.2,BD
10104,20.0,20.0,0.0,0.75,10.0,1.0,0.1974,0.97715,0.87865,0.2,BD
10105,20.0,20.0,0.0,0.75,10.0,1.0,0.2066,0.97685,0.96615,0.2,ABCD
10106,20.0,20.0,0.0,0.75,10.0,1.0,0.20765,0.98595,0.98595,0.2,AD
10107,20.0,20.0,0.0,0.75,10.0,1.0,0.21195,0.98095,0.7847500000000001,0.2,ABD
10108,20.0,20.0,0.0,0.75,10.0,1.0,0.2107,0.9811,0.97985,0.2,ABD
10109,20.0,20.0,0.0,0.75,10.0,1.0,0.19555,0.9689,0.9674,0.2,ABD
10110,20.0,20.0,0.0,0.75,10.0,1.0,0.2124,0.9684,0.9684,0.2,AD
10111,20.0,20.0,0.0,0.75,10.0,1.0,0.20345,0.99055,0.99055,0.2,AD
10112,20.0,20.0,0.0,0.75,10.0,1.0,0.2146,0.99065,0.9865,0.2,ABD
10113,20.0,20.0,0.0,0.75,10.0,1.0,0.21315,0.9821,0.7859,0.2,ABD
10114,20.0,20.0,0.0,0.75,10.0,1.0,0.18345,0.95865,0.9128,0.2,ABD
10115,20.0,20.0,0.0,0.75,10.0,1.0,0.2025,0.9778,0.9654,0.2,ABD
10116,20.0,20.0,0.0,0.75,10.0,1.0,0.1999,0.9875,0.9818,0.2,ABD
10117,20.0,20.0,0.0,0.75,10.0,1.0,0.1965,0.98625,0.9839,0.2,ABD
10118,20.0,20.0,0.0,0.75,10.0,1.0,0.2011,0.97555,0.9721,0.2,ABD
10119,20.0,20.0,0.0,0.75,10.0,1.0,0.2067,0.9723,0.96285,0.2,ABD
10120,20.0,20.0,0.0,0.75,10.0,1.0,0.18875,0.97635,0.9338,0.2,ABD
10121,20.0,20.0,0.0,0.75,10.0,1.0,0.1936,0.98635,0.9536,0.2,ABCD
10122,20.0,20.0,0.0,0.75,10.0,1.0,0.21785,0.987,0.9849,0.2,ABD
10123,20.0,20.0,0.0,0.75,10.0,1.0,0.21085,0.9814,0.9763499999999999,0.2,ABD
10124,20.0,20.0,0.0,0.75,10.0,1.0,0.21075,0.9889,0.7924,0.2,ABD
10125,20.0,20.0,0.0,0.75,10.0,1.0,0.20625,0.9869,0.9734,0.2,ABD
10126,20.0,20.0,0.0,0.75,10.0,1.0,0.2086,0.98725,0.9745,0.2,ABD
10127,20.0,20.0,0.0,0.75,10.0,1.0,0.20705,0.98145,0.9675,0.2,ABD
10128,20.0,20.0,0.0,0.75,10.0,1.0,0.2081,0.98345,0.9809,0.2,ABD
10129,20.0,20.0,0.0,0.75,10.0,1.0,0.2029,0.97745,0.97745,0.2,AD
10130,20.0,20.0,0.0,0.75,10.0,1.0,0.1983,0.9812,0.9804,0.2,ABD
10131,20.0,20.0,0.0,0.75,10.0,1.0,0.2118,0.9832,0.9826,0.2,ABD
10132,20.0,20.0,0.0,0.75,10.0,1.0,0.20075,0.96435,0.8664000000000001,0.2,ABD
10133,20.0,20.0,0.0,0.75,10.0,1.0,0.2078,0.9738,0.96765,0.2,ABD
10134,20.0,20.0,0.0,0.75,10.0,1.0,0.19865,0.9737,0.9737,0.2,AD
10135,20.0,20.0,0.0,0.75,10.0,1.0,0.21575,0.9882,0.9702,0.2,ABCD
10136,20.0,20.0,0.0,0.75,10.0,1.0,0.19725,0.97645,0.95155,0.2,ABCD
10137,20.0,20.0,0.0,0.75,10.0,1.0,0.1939,0.9759,0.9624,0.2,ABD
10138,20.0,20.0,0.0,0.75,10.0,1.0,0.19315,0.9781,0.9781,0.2,AD
10139,20.0,20.0,0.0,0.75,10.0,1.0,0.20415,0.97575,0.97575,0.2,AD
10140,20.0,20.0,0.0,0.75,10.0,1.0,0.21845,0.99135,0.7892,0.2,BD
10141,20.0,20.0,0.0,0.75,10.0,1.0,0.21665,0.99385,0.99295,0.2,ABD
10142,20.0,20.0,0.0,0.75,10.0,1.0,0.20665,0.98285,0.96985,0.2,ABCD
10143,20.0,20.0,0.0,0.75,10.0,1.0,0.206,0.98025,0.96885,0.2,ABD
10144,20.0,20.0,0.0,0.75,10.0,1.0,0.18715,0.96765,0.9512,0.2,ABD
10145,20.0,20.0,0.0,0.75,10.0,1.0,0.2005,0.97325,0.97325,0.2,AD
10146,20.0,20.0,0.0,0.75,10.0,1.0,0.19155,0.9704,0.9532,0.2,ABCD
10147,20.0,20.0,0.0,0.75,10.0,1.0,0.1939,0.96065,0.9567,0.2,ABD
10148,20.0,20.0,0.0,0.75,10.0,1.0,0.19265,0.95725,0.9517,0.2,ABCD
10149,20.0,20.0,0.0,0.75,10.0,1.0,0.20345,0.9889,0.8396,0.2,BD
10150,20.0,20.0,0.0,0.75,10.0,1.0,0.20945,0.99185,0.98725,0.2,ABD
10151,20.0,20.0,0.0,0.75,10.0,1.0,0.19675,0.9834,0.93435,0.2,ABD
